f1,f2,f3,f4,f5,num,validation
房地产开发住宅投资额(亿元),村民委员会职工人数(人),国内外观设计专利申请授权量(项),普通高中专任教师数(万人),政府办医院病床使用率(%),1600,0.423771762849
固定资产投资(不含农户)其他资金(亿元),村民委员会单位数(个),公共图书馆参观展览人次(万人次),中等职业学校获得职业资格证书毕业生数(万人),政府办医院病床使用率(%),1972,0.423737789191
商品房销售面积(万平方米),村民委员会单位数(个),社会组织女性职工人数(人),基层医疗卫生机构床位数(万张),小学生师比(教师人数=1),486,0.42348109609
新注册民用汽车拥有量(万辆),乡镇数(个),家庭儿童收养登记总数(件),普通高中学校数(所),政府办医院病床使用率(%),2423,0.423431932016
餐饮业企业所有者权益合计(亿元),林业总产值指数(上年=100)(%),城镇居民基本医疗保险年末参保人数(万人),中等职业学校在校学生数(万人),鲜菜类居民消费价格指数(上年=100),2552,0.422914005799
房地产开发住宅投资额(亿元),林业总产值指数(上年=100)(%),城镇居民医疗保险基金收入(万元),普通高中在校学生数(万人),小学生师比(教师人数=1),2447,0.422709084292
房地产开发企业住宅新开工房屋面积(万平方米),特殊教育在校学生数(万人),城镇单位就业人员平均工资(元),医疗卫生机构门诊健康检查人数(万人),菜类商品零售价格指数(上年=100),1940,0.422366617348
1-5亿元房地产开发投资额(亿元),特殊教育毕业生数(万人),城镇居民医疗保险基金收入(万元),内地居民初婚登记(万人),小学生师比(教师人数=1),2758,0.422365867972
住宅房屋施工面积(万平方米),自动气象站站点个数(个),建筑业城镇单位就业人员工资总额(亿元),初中招生数(万人),鲜菜类居民消费价格指数(上年=100),1831,0.422160247673
房地产开发住宅投资额(亿元),国有建筑业房屋施工面积(万平方米),建筑业城镇单位就业人员工资总额(亿元),初中学校数(所),政府办医院病床使用率(%),1834,0.422041025247
城镇住宅投资(亿元),林业总产值指数(上年=100)(%),家庭儿童收养登记总数(件),中等职业学校获得职业资格证书毕业生数(万人),政府办医院病床使用率(%),603,0.421995408669
内资房地产开发企业个数(个),艺术表演团体国内演出场次(千场次),城镇居民医疗保险基金收入(万元),新注册民用载货汽车拥有量(万辆),鲜菜类居民消费价格指数(上年=100),2428,0.421992885484
建筑业增加值(亿元),机动脱粒机数量(台),城镇居民医疗保险基金收入(万元),普通高等学校专科招生数(万人),小学生师比(教师人数=1),1844,0.421735453813
城镇住宅投资(亿元),村民委员会数(个),中国公民收养登记数(件),新注册民用载货汽车拥有量(万辆),小学生师比(教师人数=1),1222,0.421627134231
住宅商品房销售面积(万平方米),国有建筑业房屋施工面积(万平方米),国内外观设计专利申请授权量(项),初中招生数(万人),鲜菜类居民消费价格指数(上年=100),1071,0.421516981237
博物馆参观人次(万人次),特殊教育毕业生数(万人),办公楼销售额(亿元),初中学校数(所),小学生师比(教师人数=1),1498,0.421364586943
内资房地产开发企业个数(个),国有建筑业房屋施工面积(万平方米),国内外观设计专利申请授权量(项),初中在校学生数(万人),鲜菜类居民消费价格指数(上年=100),1070,0.421287129416
城镇住宅投资(亿元),乡镇数(个),建筑业城镇单位就业人员工资总额(亿元),中等职业学校招生数(万人),小学生师比(教师人数=1),2915,0.421090612784
固定资产投资(不含农户)住宅施工面积(万平方米),其他办的村卫生室个数(个),社会组织女性职工人数(人),普通小学专任教师数(万人),小学生师比(教师人数=1),1481,0.421079792976
房地产开发企业其他用途新开工房屋面积(万平方米),特殊教育招生数(万人),建筑业城镇单位就业人员工资总额(亿元),普通高中学校数(所),小学生师比(教师人数=1),2456,0.420937409632
新注册民用汽车拥有量(万辆),国有城镇单位就业人员工资总额指数(上年=100),国内外观设计专利申请受理量(项),普通高中招生数(万人),政府办医院病床使用率(%),2592,0.420560764133
新注册民用汽车拥有量(万辆),国有城镇单位就业人员工资总额指数(上年=100),国内外观设计专利申请受理量(项),普通高中招生数(万人),小学生师比(教师人数=1),2590,0.420560764133
房地产开发企业其他用途新开工房屋面积(万平方米),村民委员会职工人数(人),建筑业城镇单位就业人员(万人),普通高等学校无职称专任教师数(万人),政府办医院病床工作日(日),2467,0.420547611172
房地产住宅投资(亿元),林业总产值指数(上年=100)(%),建筑业城镇单位就业人员(万人),普通小学教职工数(万人),政府办医院病床工作日(日),1507,0.420431341179
房地产住宅投资(亿元),艺术表演团体国内演出场次(千场次),城镇单位就业人员平均工资(元),中等职业学校招生数(万人),小学生师比(教师人数=1),2994,0.420357609825
房地产业全社会固定资产投资(亿元),农村集中供养五保人数(万人),社会组织女性职工人数(人),普通高中教职工数(万人),小学生师比(教师人数=1),2167,0.420232738451
福利彩票销售额(亿元),村民委员会职工人数(人),社会组织女性职工人数(人),普通高中招生数(万人),鲜菜类居民消费价格指数(上年=100),2201,0.419623981129
固定资产投资(不含农户)住宅施工面积(万平方米),其他办的村卫生室个数(个),社会组织女性职工人数(人),普通小学专任教师数(万人),小学生师比(教师人数=1),1482,0.419475091879
内资房地产开发企业个数(个),乡镇数(个),家庭儿童收养登记总数(件),内地居民登记结婚(万对),政府办医院病床使用率(%),3143,0.419279539824
房地产开发住宅投资额(亿元),国有建筑业房屋施工面积(万平方米),建筑业企业从业人员(万人),农村卫生机构床位数(万张),小学生师比(教师人数=1),1155,0.419203356085
房地产开发企业其他用途新开工房屋面积(万平方米),自动气象站站点个数(个),办公楼销售额(亿元),镇数(个),政府办医院病床使用率(%),2173,0.419149887064
房地产住宅投资(亿元),林业总产值指数(上年=100)(%),建筑业城镇单位就业人员(万人),普通小学教职工数(万人),鲜菜类居民消费价格指数(上年=100),1504,0.418704245466
房地产住宅投资(亿元),特殊教育在校学生数(万人),城镇单位就业人员平均工资(元),中等职业学校招生数(万人),政府办医院病床工作日(日),2233,0.418613239811
固定资产投资(不含农户)房屋施工面积(万平方米),乡镇数(个),建筑业城镇单位就业人员(万人),普通小学毕业生数(万人),政府办医院病床使用率(%),2527,0.41846392372
餐饮业企业所有者权益合计(亿元),特殊教育招生数(万人),城镇居民基本医疗保险年末参保人数(万人),中等职业学校在校学生数(万人),鲜菜类居民消费价格指数(上年=100),2555,0.418463921652
城镇住宅投资(亿元),特殊教育毕业生数(万人),中国公民收养登记数(件),蔬菜播种面积(千公顷),政府办医院病床工作日(日),1803,0.418065944894
餐饮业企业所有者权益合计(亿元),国有城镇单位就业人员工资总额指数(上年=100),中国公民收养登记数(件),普通小学专任教师数(万人),菜类商品零售价格指数(上年=100),1613,0.417882356237
全社会住宅投资(亿元),国有建筑业房屋施工面积(万平方米),城镇居民医疗保险基金收入(万元),普通高中招生数(万人),小学生师比(教师人数=1),10,0.417769741896
新注册民用载客汽车拥有量(万辆),其他办的村卫生室个数(个),内资建筑业企业从业人员(万人),普通高中招生数(万人),政府办医院病床工作日(日),2271,0.417670497492
福利彩票销售额(亿元),其他办的村卫生室个数(个),社会组织女性职工人数(人),普通小学招生数(万人),小学生师比(教师人数=1),2072,0.417498680544
房地产开发企业其他用途新开工房屋面积(万平方米),特殊教育招生数(万人),城镇居民基本医疗保险年末参保人数(万人),普通高中学校数(所),鲜菜类居民消费价格指数(上年=100),2460,0.417488459676
新注册民用小型载客汽车拥有量(万辆),艺术表演团体演出场次(万场次),国内外观设计专利申请受理量(项),医疗卫生机构门诊健康检查人数(万人),鲜菜类居民消费价格指数(上年=100),1099,0.417163007274
房地产业全社会固定资产投资(亿元),机动脱粒机数量(台),建筑业城镇单位就业人员(万人),内地居民登记结婚(万对),政府办医院病床使用率(%),2122,0.416959287724
固定资产投资(不含农户)住宅施工面积(万平方米),国有城镇单位就业人员工资总额指数(上年=100),国内外观设计专利申请授权量(项),结婚登记(万对),小学生师比(教师人数=1),63,0.416883628419
住宅房屋施工面积(万平方米),机动脱粒机数量(台),内资建筑业企业从业人员(万人),基层医疗卫生机构床位数(万张),菜类商品零售价格指数(上年=100),2550,0.416718865057
客运量(万人),乡镇数(个),家庭儿童收养登记总数(件),内地居民登记结婚(万对),鲜菜类居民消费价格指数(上年=100),3140,0.416693609024
全社会住宅投资(亿元),特殊教育毕业生数(万人),家庭儿童收养登记总数(件),公路旅客周转量(亿人公里),政府办医院病床使用率(%),525,0.416296160229
城镇住宅投资(亿元),普通小学学校数(所),建筑业城镇单位就业人员(万人),镇数(个),小学生师比(教师人数=1),887,0.416131369237
内资房地产开发企业个数(个),艺术表演团体国内演出场次(千场次),建筑业企业从业人员(万人),医疗卫生机构出院人数(万人),小学生师比(教师人数=1),3048,0.416130917338
住宅商品房销售面积(万平方米),自动气象站站点个数(个),社会组织女性职工人数(人),中等职业学校在校学生数(万人),小学生师比(教师人数=1),3023,0.41590969752
房地产开发住宅投资额(亿元),国有建筑业房屋施工面积(万平方米),建筑业企业从业人员(万人),农村卫生机构床位数(万张),小学生师比(教师人数=1),1156,0.415661189585
新注册民用小型载客汽车拥有量(万辆),自动气象站站点个数(个),建筑业城镇单位就业人员(万人),基层医疗卫生机构床位数(万张),政府办医院病床工作日(日),2257,0.41562109701
福利彩票销售额(亿元),乡村医生和卫生员数(万人),城镇单位就业人员平均工资(元),镇数(个),小学生师比(教师人数=1),1464,0.415285594068
住宅商品房销售面积(万平方米),村民委员会数(个),中国公民收养登记数(件),新注册民用轻型载货汽车拥有量(万辆),小学生师比(教师人数=1),1234,0.41520453081
固定资产投资(不含农户)房屋施工面积(万平方米),特殊教育招生数(万人),建筑业城镇单位就业人员工资总额(亿元),初中在校学生数(万人),鲜菜类居民消费价格指数(上年=100),723,0.414826893483
博物馆参观人次(万人次),机动脱粒机数量(台),城镇居民医疗保险基金累计结余(万元),入院人数(万人),小学生师比(教师人数=1),1558,0.414074397819
教育城镇单位就业人员工资总额(亿元),自治组织单位数(个),家庭儿童收养登记总数(件),蔬菜播种面积(千公顷),政府办医院病床使用率(%),136,0.414069598205
1-5亿元房地产开发投资额(亿元),自动气象站站点个数(个),城镇居民医疗保险基金收入(万元),中等职业学校招生数(万人),鲜菜类居民消费价格指数(上年=100),1877,0.414066445737
新注册民用小型载客汽车拥有量(万辆),农村集中供养五保人数(万人),城镇单位就业人员平均工资(元),新注册民用轻型载货汽车拥有量(万辆),政府办医院病床工作日(日),2193,0.413422607562
教育城镇单位就业人员工资总额(亿元),国有建筑业房屋施工面积(万平方米),社会组织女性职工人数(人),普通高中学校数(所),小学生师比(教师人数=1),1310,0.413312735144
1-5亿元房地产开发投资额(亿元),自动气象站站点个数(个),城镇居民医疗保险基金收入(万元),中等职业学校招生数(万人),鲜菜类居民消费价格指数(上年=100),1878,0.413285995973
住宅商品房销售面积(万平方米),其他办的村卫生室个数(个),建筑业城镇单位就业人员工资总额(亿元),基层医疗卫生机构床位数(万张),小学生师比(教师人数=1),993,0.41328268663
全社会住宅投资(亿元),特殊教育毕业生数(万人),城镇居民基本医疗保险年末参保人数(万人),中等职业学校招生数(万人),政府办医院病床使用率(%),1380,0.413205503794
教育城镇单位就业人员工资总额(亿元),自动气象站站点个数(个),国内外观设计专利申请受理量(项),中等职业学校招生数(万人),政府办医院病床工作日(日),1673,0.412793565844
1-5亿元房地产开发投资额(亿元),机动脱粒机数量(台),建筑业城镇单位就业人员工资总额(亿元),初中毕业生数(万人),小学生师比(教师人数=1),2792,0.412323055286
全社会固定资产投资中其他资金(亿元),新注册民用中型载客汽车拥有量(万辆),建筑业城镇单位就业人员(万人),农村卫生机构床位数(万张),小学生师比(教师人数=1),2627,0.41187268719
全社会固定资产投资中其他资金(亿元),普通小学学校数(所),公共图书馆参观展览人次(万人次),普通高中教职工数(万人),小学生师比(教师人数=1),2780,0.411843120099
博物馆参观人次(万人次),村民委员会单位数(个),福利彩票提取公益金(亿元),普通小学专任教师数(万人),政府办医院病床工作日(日),2582,0.411684019425
新注册民用小型载客汽车拥有量(万辆),村民委员会数(个),城镇居民医疗保险基金累计结余(万元),内地居民初婚登记(万人),政府办医院病床工作日(日),2522,0.411252933379
1-5亿元房地产开发投资额(亿元),机动脱粒机数量(台),建筑业城镇单位就业人员工资总额(亿元),初中毕业生数(万人),小学生师比(教师人数=1),2793,0.41094453732
房地产住宅投资(亿元),村民委员会数(个),建筑业城镇单位就业人员(万人),中等职业学校招生数(万人),菜类商品零售价格指数(上年=100),1522,0.410921879367
房地产住宅投资(亿元),林业总产值指数(上年=100)(%),建筑业企业从业人员(万人),普通小学在校学生数(万人),小学生师比(教师人数=1),2831,0.410911976096
1-5亿元房地产开发投资额(亿元),自动气象站站点个数(个),城镇居民医疗保险基金收入(万元),中等职业学校招生数(万人),鲜菜类居民消费价格指数(上年=100),1879,0.410832235825
住宅商品房销售面积(万平方米),艺术表演团体国内演出场次(千场次),城镇居民医疗保险基金累计结余(万元),普通高中专任教师数(万人),政府办医院病床工作日(日),2975,0.410656132589
住宅房屋施工面积(万平方米),村民委员会数(个),建筑业城镇单位就业人员工资总额(亿元),初中在校学生数(万人),小学生师比(教师人数=1),718,0.410371305951
房地产业固定资产投资(不含农户)(亿元),特殊教育毕业生数(万人),建筑业企业从业人员(万人),内地居民登记结婚(万对),小学生师比(教师人数=1),1678,0.410275603265
固定资产投资(不含农户)房屋施工面积(万平方米),艺术表演团体演出场次(万场次),中国公民收养登记数(件),初中在校学生数(万人),鲜菜类居民消费价格指数(上年=100),1080,0.410113909834
客运量(万人),特殊教育招生数(万人),家庭儿童收养登记总数(件),内地居民登记结婚(万对),鲜菜类居民消费价格指数(上年=100),3138,0.409868697746
固定资产投资(不含农户)房屋施工面积(万平方米),普通小学学校数(所),建筑业企业从业人员(万人),普通高中教职工数(万人),菜类商品零售价格指数(上年=100),1531,0.409812041524
房地产开发企业其他用途新开工房屋面积(万平方米),村民委员会数(个),城镇居民基本医疗保险年末参保人数(万人),普通高中学校数(所),小学生师比(教师人数=1),2772,0.409704983597
新注册民用汽车拥有量(万辆),其他办的村卫生室个数(个),中国公民收养登记数(件),普通高中专任教师数(万人),政府办医院病床工作日(日),2305,0.40968405818
公路客运量(万人),艺术表演团体演出场次(万场次),建筑业企业从业人员(万人),初中在校学生数(万人),小学生师比(教师人数=1),2666,0.408891833108
房地产业全社会固定资产投资(亿元),机动脱粒机数量(台),城镇居民医疗保险基金累计结余(万元),初中在校学生数(万人),小学生师比(教师人数=1),2020,0.408561460589
房地产开发企业住宅新开工房屋面积(万平方米),自动气象站站点个数(个),办公楼销售额(亿元),乡村人口(万人),政府办医院病床使用率(%),612,0.408142953514
房地产开发企业住宅新开工房屋面积(万平方米),特殊教育招生数(万人),办公楼销售额(亿元),医疗卫生机构出院人数(万人),小学生师比(教师人数=1),41,0.407702744822
房地产开发企业住宅新开工房屋面积(万平方米),自治组织单位数(个),社会组织女性职工人数(人),普通小学专任教师数(万人),小学生师比(教师人数=1),1988,0.407657276488
全社会住宅投资(亿元),国有建筑业房屋施工面积(万平方米),中国公民收养登记数(件),公路旅客周转量(亿人公里),菜类商品零售价格指数(上年=100),530,0.407547871779
博物馆参观人次(万人次),林业总产值指数(上年=100)(%),福利彩票提取公益金(亿元),中等职业学校在校学生数(万人),政府办医院病床使用率(%),2806,0.407438670478
城镇住宅投资(亿元),自治组织单位数(个),内资建筑业企业从业人员(万人),普通高中在校学生数(万人),政府办医院病床使用率(%),1057,0.407422059173
房地产住宅投资(亿元),自治组织单位数(个),城镇单位就业人员平均工资(元),普通小学专任教师数(万人),小学生师比(教师人数=1),2962,0.40699289167
住宅房屋施工面积(万平方米),机动脱粒机数量(台),福利彩票提取公益金(亿元),公路旅客周转量(亿人公里),小学生师比(教师人数=1),1856,0.406936211041
房地产业全社会固定资产投资(亿元),农村集中供养五保人数(万人),社会组织女性职工人数(人),普通高中教职工数(万人),小学生师比(教师人数=1),2168,0.406813127369
房地产开发企业住宅新开工房屋面积(万平方米),村民委员会职工人数(人),公共图书馆参观展览人次(万人次),农村卫生机构床位数(万张),政府办医院病床使用率(%),2047,0.406763793055
城镇住宅投资(亿元),村民委员会数(个),中国公民收养登记数(件),新注册民用载货汽车拥有量(万辆),小学生师比(教师人数=1),1218,0.406681620598
福利彩票销售额(亿元),农村集中供养五保人数(万人),社会组织女性职工人数(人),普通小学专任教师数(万人),小学生师比(教师人数=1),1986,0.406559082303
住宅商品房销售面积(万平方米),村民委员会数(个),城镇居民医疗保险基金累计结余(万元),内地居民初婚登记(万人),政府办医院病床工作日(日),2521,0.406298759263
房屋施工面积(万平方米),新注册民用中型载客汽车拥有量(万辆),城镇居民医疗保险基金收入(万元),新注册民用轻型载货汽车拥有量(万辆),小学生师比(教师人数=1),2440,0.406272473088
福利彩票销售额(亿元),乡镇数(个),城镇居民医疗保险基金累计结余(万元),普通高中招生数(万人),政府办医院病床工作日(日),1205,0.406087899795
新注册民用汽车拥有量(万辆),特殊教育招生数(万人),城镇居民基本医疗保险年末参保人数(万人),普通高中在校学生数(万人),政府办医院病床使用率(%),1918,0.405664212589
住宅商品房销售面积(万平方米),特殊教育毕业生数(万人),城镇居民基本医疗保险年末参保人数(万人),新注册民用轻型载货汽车拥有量(万辆),政府办医院病床使用率(%),1735,0.405518297037
房地产开发企业其他用途新开工房屋面积(万平方米),特殊教育招生数(万人),建筑业城镇单位就业人员(万人),普通高等学校无职称专任教师数(万人),政府办医院病床使用率(%),2466,0.405136629902
1-5亿元房地产开发投资额(亿元),村民委员会数(个),国内外观设计专利申请受理量(项),公路旅客周转量(亿人公里),小学生师比(教师人数=1),1328,0.405001164481
全社会住宅投资(亿元),艺术表演团体国内演出场次(千场次),国内外观设计专利申请授权量(项),入院人数(万人),鲜菜类居民消费价格指数(上年=100),1251,0.404985115229
福利彩票销售额(亿元),乡村医生和卫生员数(万人),城镇单位就业人员平均工资(元),镇数(个),政府办医院病床使用率(%),1466,0.404825998726
房地产开发住宅投资额(亿元),特殊教育在校学生数(万人),城镇居民医疗保险基金支出(万元),中等职业学校预计毕业生数(万人),政府办医院病床工作日(日),303,0.404568997017
房地产业全社会固定资产投资(亿元),农村集中供养五保人数(万人),社会组织女性职工人数(人),普通高中教职工数(万人),小学生师比(教师人数=1),2169,0.404539026734
城镇住宅投资(亿元),特殊教育毕业生数(万人),中国公民收养登记数(件),蔬菜播种面积(千公顷),菜类商品零售价格指数(上年=100),1806,0.404404813678
房屋施工面积(万平方米),新注册民用中型载客汽车拥有量(万辆),建筑业城镇单位就业人员(万人),医疗卫生机构出院人数(万人),菜类商品零售价格指数(上年=100),1026,0.404070642551
房地产开发企业住宅新开工房屋面积(万平方米),村民委员会数(个),建筑业城镇单位就业人员工资总额(亿元),结婚登记(万对),小学生师比(教师人数=1),2285,0.403881530083
内资房地产开发企业个数(个),村民委员会数(个),家庭儿童收养登记总数(件),初中毕业生数(万人),菜类商品零售价格指数(上年=100),2528,0.403578824331
房地产住宅投资(亿元),机动脱粒机数量(台),建筑业城镇单位就业人员(万人),中等职业学校招生数(万人),政府办医院病床工作日(日),1659,0.403274983415
博物馆参观人次(万人次),其他办的村卫生室个数(个),国内外观设计专利申请受理量(项),普通高中专任教师数(万人),小学生师比(教师人数=1),746,0.40294633421
房地产开发住宅投资额(亿元),自治组织单位数(个),城镇居民医疗保险基金累计结余(万元),初中学校数(所),政府办医院病床使用率(%),1836,0.402791410025
房地产开发企业住宅新开工房屋面积(万平方米),机动脱粒机数量(台),建筑业企业从业人员(万人),普通高中毕业生数(万人),小学生师比(教师人数=1),2435,0.402378156533
全社会固定资产投资中其他资金(亿元),自动气象站站点个数(个),城镇居民基本医疗保险年末参保人数(万人),新注册民用载货汽车拥有量(万辆),小学生师比(教师人数=1),757,0.402116520058
房地产开发企业其他用途新开工房屋面积(万平方米),乡镇数(个),内资建筑业企业从业人员(万人),普通高等学校专科招生数(万人),小学生师比(教师人数=1),2231,0.400855599825
全社会住宅投资(亿元),自动气象站站点个数(个),国内外观设计专利申请受理量(项),普通小学专任教师数(万人),小学生师比(教师人数=1),2867,0.400743174609
固定资产投资(不含农户)房屋施工面积(万平方米),村民委员会职工人数(人),城镇单位就业人员平均工资(元),普通高中在校学生数(万人),小学生师比(教师人数=1),2040,0.400463856224
房地产住宅投资(亿元),村民委员会职工人数(人),城镇居民医疗保险基金支出(万元),蔬菜播种面积(千公顷),小学生师比(教师人数=1),733,0.399915786476
房地产业全社会固定资产投资(亿元),特殊教育毕业生数(万人),城镇居民医疗保险基金收入(万元),内地居民登记结婚(万对),小学生师比(教师人数=1),2179,0.399861126692
固定资产投资(不含农户)房屋施工面积(万平方米),村民委员会数(个),城镇居民医疗保险基金累计结余(万元),乡村人口(万人),政府办医院病床工作日(日),1568,0.39945288044
固定资产投资(不含农户)房屋施工面积(万平方米),艺术表演团体演出场次(万场次),国内外观设计专利申请受理量(项),医疗卫生机构门诊健康检查人数(万人),鲜菜类居民消费价格指数(上年=100),1109,0.399252244037
1-5亿元房地产开发投资额(亿元),普通小学学校数(所),家庭儿童收养登记总数(件),医疗卫生机构门诊健康检查人数(万人),鲜菜类居民消费价格指数(上年=100),792,0.399088032322
房地产住宅投资(亿元),林业总产值指数(上年=100)(%),建筑业城镇单位就业人员(万人),普通小学教职工数(万人),鲜菜类居民消费价格指数(上年=100),1505,0.399046031736
住宅商品房销售面积(万平方米),艺术表演团体机构数(个),中国公民收养登记数(件),普通高中毕业生数(万人),小学生师比(教师人数=1),433,0.398984488237
商品房销售面积(万平方米),机动脱粒机数量(台),国内外观设计专利申请授权量(项),中等职业学校预计毕业生数(万人),小学生师比(教师人数=1),1819,0.398859660796
固定资产投资(不含农户)房屋施工面积(万平方米),艺术表演团体国内演出场次(千场次),国内外观设计专利申请受理量(项),普通小学教职工数(万人),小学生师比(教师人数=1),2864,0.39845859768
福利彩票销售额(亿元),普通小学学校数(所),中国公民收养登记数(件),国家重点优抚对象(万人),菜类商品零售价格指数(上年=100),673,0.398262566551
住宅商品房销售面积(万平方米),乡村医生和卫生员数(万人),城镇居民基本医疗保险年末参保人数(万人),普通高中毕业生数(万人),小学生师比(教师人数=1),1729,0.398198526155
内资房地产开发企业个数(个),国有建筑业房屋施工面积(万平方米),建筑业企业从业人员(万人),初中毕业生数(万人),小学生师比(教师人数=1),3154,0.397787100681
新注册民用小型载客汽车拥有量(万辆),艺术表演团体演出场次(万场次),中国公民收养登记数(件),中等职业学校招生数(万人),鲜菜类居民消费价格指数(上年=100),1097,0.397339602904
全社会固定资产投资中其他资金(亿元),艺术表演团体国内演出场次(千场次),城镇居民医疗保险基金收入(万元),公路旅客周转量(亿人公里),政府办医院病床使用率(%),2092,0.397313429292
固定资产投资(不含农户)房屋施工面积(万平方米),乡村医生和卫生员数(万人),办公楼销售额(亿元),镇数(个),政府办医院病床使用率(%),2175,0.39724339157
住宅商品房销售面积(万平方米),特殊教育毕业生数(万人),城镇居民基本医疗保险年末参保人数(万人),基层医疗卫生机构床位数(万张),菜类商品零售价格指数(上年=100),2135,0.397019921932
福利彩票销售额(亿元),村民委员会职工人数(人),社会组织女性职工人数(人),新注册民用轻型载货汽车拥有量(万辆),政府办医院病床工作日(日),2200,0.396455549523
房地产开发企业其他用途新开工房屋面积(万平方米),自治组织单位数(个),国内外观设计专利申请受理量(项),国家重点优抚对象定期补助人数(万人),小学生师比(教师人数=1),1266,0.396447045158
新注册民用小型载客汽车拥有量(万辆),特殊教育招生数(万人),城镇单位就业人员平均工资(元),新注册民用轻型载货汽车拥有量(万辆),政府办医院病床工作日(日),2195,0.396400535747
内资房地产开发企业个数(个),农村集中供养五保人数(万人),建筑业城镇单位就业人员(万人),普通高中毕业生数(万人),小学生师比(教师人数=1),2643,0.396183355655
商品房销售面积(万平方米),林业总产值指数(上年=100)(%),建筑业城镇单位就业人员(万人),初中招生数(万人),小学生师比(教师人数=1),1046,0.396058767332
固定资产投资(不含农户)房屋施工面积(万平方米),村民委员会职工人数(人),城镇单位就业人员平均工资(元),初中毕业生数(万人),小学生师比(教师人数=1),1174,0.39564502159
商品房销售面积(万平方米),自动气象站站点个数(个),城镇单位就业人员平均工资(元),普通小学毕业生数(万人),菜类商品零售价格指数(上年=100),1943,0.395524518327
住宅房屋施工面积(万平方米),机动脱粒机数量(台),建筑业企业从业人员(万人),基层医疗卫生机构床位数(万张),菜类商品零售价格指数(上年=100),2547,0.39545128648
固定资产投资(不含农户)房屋施工面积(万平方米),乡镇数(个),城镇居民医疗保险基金收入(万元),新注册民用载货汽车拥有量(万辆),小学生师比(教师人数=1),420,0.395214082357
餐饮业企业所有者权益合计(亿元),林业总产值指数(上年=100)(%),中国公民收养登记数(件),中等职业学校在校学生数(万人),鲜菜类居民消费价格指数(上年=100),2551,0.395130481682
固定资产投资(不含农户)其他资金(亿元),村民委员会职工人数(人),城镇居民医疗保险基金收入(万元),普通高中专任教师数(万人),小学生师比(教师人数=1),1402,0.395123696132
固定资产投资(不含农户)(亿元),特殊教育毕业生数(万人),福利彩票提取公益金(亿元),中等职业学校在校学生数(万人),小学生师比(教师人数=1),437,0.395054975781
福利彩票销售额(亿元),农村集中供养五保人数(万人),内资建筑业企业从业人员(万人),新注册民用载货汽车拥有量(万辆),小学生师比(教师人数=1),1593,0.394662552685
房地产开发住宅投资额(亿元),特殊教育毕业生数(万人),建筑业企业从业人员(万人),普通高中毕业生数(万人),小学生师比(教师人数=1),1315,0.394524777539
全社会住宅投资(亿元),艺术表演团体国内演出场次(千场次),建筑业企业从业人员(万人),普通高等学校专科招生数(万人),菜类商品零售价格指数(上年=100),1843,0.394401661662
房地产开发企业住宅新开工房屋面积(万平方米),艺术表演团体国内演出场次(千场次),国内外观设计专利申请授权量(项),普通小学教职工数(万人),政府办医院病床工作日(日),2979,0.394365066167
固定资产投资(不含农户)其他资金(亿元),村民委员会职工人数(人),建筑业城镇单位就业人员(万人),基层医疗卫生机构床位数(万张),小学生师比(教师人数=1),2539,0.394056177328
新注册民用载客汽车拥有量(万辆),乡村医生和卫生员数(万人),社会组织女性职工人数(人),普通高中招生数(万人),小学生师比(教师人数=1),2217,0.393567920881
福利彩票销售额(亿元),艺术表演团体国内演出场次(千场次),城镇居民医疗保险基金累计结余(万元),普通小学专任教师数(万人),菜类商品零售价格指数(上年=100),2409,0.393506964467
建筑业增加值(亿元),乡村医生和卫生员数(万人),社会组织女性职工人数(人),初中在校学生数(万人),政府办医院病床使用率(%),2856,0.393286084394
新注册民用小型载客汽车拥有量(万辆),乡村医生和卫生员数(万人),福利彩票提取公益金(亿元),镇数(个),政府办医院病床工作日(日),2188,0.393145349459
城镇住宅投资(亿元),普通小学学校数(所),城镇居民医疗保险基金累计结余(万元),国家重点优抚对象定期补助人数(万人),政府办医院病床工作日(日),279,0.392885744793
固定资产投资(不含农户)(亿元),国有建筑业房屋施工面积(万平方米),国内外观设计专利申请授权量(项),普通高中招生数(万人),小学生师比(教师人数=1),2614,0.392604547022
住宅房屋施工面积(万平方米),乡村医生和卫生员数(万人),国内外观设计专利申请受理量(项),普通小学专任教师数(万人),政府办医院病床工作日(日),428,0.392570962639
房地产业固定资产投资(不含农户)(亿元),自治组织单位数(个),中国公民收养登记数(件),初中学校数(所),政府办医院病床工作日(日),900,0.392498763317
固定资产投资(不含农户)房屋施工面积(万平方米),农村集中供养五保人数(万人),城镇居民医疗保险基金累计结余(万元),普通高中在校学生数(万人),小学生师比(教师人数=1),463,0.391757842717
城镇住宅投资(亿元),普通小学学校数(所),内资建筑业企业从业人员(万人),内地居民初婚登记(万人),小学生师比(教师人数=1),274,0.391715847967
公路客运量(万人),其他办的村卫生室个数(个),建筑业城镇单位就业人员工资总额(亿元),新注册民用轻型载货汽车拥有量(万辆),小学生师比(教师人数=1),995,0.39120279803
房屋施工面积(万平方米),新注册民用中型载客汽车拥有量(万辆),建筑业城镇单位就业人员(万人),医疗卫生机构出院人数(万人),菜类商品零售价格指数(上年=100),1027,0.391127464653
房地产住宅投资(亿元),村民委员会职工人数(人),建筑业城镇单位就业人员(万人),中等职业学校招生数(万人),鲜菜类居民消费价格指数(上年=100),1524,0.390974934425
